Número,prioridade_label,Produto,Categoria,Grupo designado,hora_abertura,dia_semana,data_abertura,kpi_violado,risco_predito
INC8478495,P2,lhco,cat71,Team14,18,Segunda,2025-07-28,0,0.0011461907
INC8478492,P3,lcem,cat91,Team11,18,Segunda,2025-07-28,0,0.0022010794
INC8478462,P3,lsin,cat77,Team03,17,Segunda,2025-07-28,0,0.49282065
INC8478452,P2,lsin,cat77,Team08,17,Segunda,2025-07-28,0,0.53973156
INC8478449,P3,lhco,cat71,Team14,17,Segunda,2025-07-28,0,0.006379054
INC8478446,P3,lhvp,cat87,Team11,17,Segunda,2025-07-28,0,0.013455926
INC8478440,P3,lgoa,cat103,Team11,17,Segunda,2025-07-28,0,0.16400932
INC8478437,P3,lcem,cat76,Team05,17,Segunda,2025-07-28,0,0.02659462
INC8478422,P3,lsmt,cat46,Team05,17,Segunda,2025-07-28,0,0.026300803
INC8478413,P3,lhco,cat71,Team14,16,Segunda,2025-07-28,0,0.007276873
INC8478396,P3,lcem,cat76,Team05,16,Segunda,2025-07-28,0,0.01071355
INC8478360,P2,lrev,cat96,Team05,16,Segunda,2025-07-28,0,0.0012194657
INC8478314,P3,lhvp,cat138,Team14,15,Segunda,2025-07-28,0,0.017216973
INC8478302,P2,lcem,cat76,Team05,15,Segunda,2025-07-28,0,0.005648892
INC8478261,P3,lhvp,cat87,Team11,15,Segunda,2025-07-28,0,0.008987672
INC8478255,P3,lsd0,cat31,Team11,14,Segunda,2025-07-28,0,0.58375245
INC8478254,P2,lvps,cat74,Team03,14,Segunda,2025-07-28,0,0.32736745
INC8478251,P2,lssl,cat102,Team14,14,Segunda,2025-07-28,0,0.12337758
INC8478248,P3,lsin,cat29,Team11,14,Segunda,2025-07-28,0,0.34379226
INC8478241,P2,lsto,cat60,Team15,14,Segunda,2025-07-28,0,0.01919082
INC8478227,P3,lrev,cat97,Team17,14,Segunda,2025-07-28,0,0.0063893716
INC8478220,P3,lhco,cat85,Team11,14,Segunda,2025-07-28,0,0.087808505
INC8478217,P3,lcsi,cat41,Team14,14,Segunda,2025-07-28,0,0.0018692939
INC8478194,P3,lhco,cat85,Team11,13,Segunda,2025-07-28,0,0.02210231
INC8478191,P3,lhco,cat31,Team11,13,Segunda,2025-07-28,0,0.023979528
INC8478152,P3,lsin,cat77,Team12,12,Segunda,2025-07-28,0,0.5177302
INC8478147,P3,lrdo,cat31,Team11,12,Segunda,2025-07-28,0,0.15455016
INC8478138,P3,lcsi,cat41,Team14,12,Segunda,2025-07-28,0,0.00048629206
INC8478132,P2,lhco,cat71,Team09,12,Segunda,2025-07-28,0,0.3148574
INC8478131,P3,lsin,cat29,Team11,12,Segunda,2025-07-28,0,0.1971397
INC8478128,P3,lgoa,cat103,Team11,12,Segunda,2025-07-28,0,0.06565579
INC8478122,P3,lhco,cat31,Team11,12,Segunda,2025-07-28,0,0.028841242
INC8478108,P3,lhco,cat137,Team11,11,Segunda,2025-07-28,0,0.11123596
INC8478080,P3,lcem,cat76,Team05,11,Segunda,2025-07-28,0,0.018435372
INC8478076,P2,lrev,cat96,Team14,11,Segunda,2025-07-28,0,0.0018473213
INC8478072,P2,lhco,cat71,Team14,11,Segunda,2025-07-28,0,0.0132715525
INC8478069,P3,lhco,cat31,Team11,11,Segunda,2025-07-28,0,0.0615317
INC8478067,P3,lhco,cat31,Team11,11,Segunda,2025-07-28,0,0.0615317
INC8478056,P3,lcem,cat88,Team05,11,Segunda,2025-07-28,0,0.031308655
INC8478054,P3,lcem,cat76,Team05,11,Segunda,2025-07-28,0,0.018435372
INC8478028,P3,lrdo,cat31,Team11,10,Segunda,2025-07-28,0,0.34643766
INC8478022,P3,lrdo,cat31,Team11,10,Segunda,2025-07-28,0,0.34643766
INC8478017,P3,lcem,cat76,Team05,10,Segunda,2025-07-28,0,0.04202442
INC8478006,P3,lrdo,cat111,Team11,10,Segunda,2025-07-28,0,0.15664296
INC8478005,P3,lvps,cat74,Team12,10,Segunda,2025-07-28,0,0.6216004
INC8477983,P3,lssl,cat31,Team11,10,Segunda,2025-07-28,0,0.66781676
INC8477981,P3,lsaa,cat43,Team12,10,Segunda,2025-07-28,0,0.15341026
INC8477978,P3,lsin,cat29,Team05,10,Segunda,2025-07-28,0,0.006504516
INC8477974,P3,lsmt,cat46,Team05,10,Segunda,2025-07-28,0,0.010294833
INC8477964,P3,lssl,cat102,Team11,10,Segunda,2025-07-28,0,0.3496824
INC8477956,P2,lsin,cat39,Team14,9,Segunda,2025-07-28,0,0.016350018
INC8477926,P3,lsg2,cat137,Team14,9,Segunda,2025-07-28,0,0.036400996
INC8477919,P3,lsin,cat77,Team12,9,Segunda,2025-07-28,0,0.5706097
INC8477918,P3,lsin,cat77,Team12,9,Segunda,2025-07-28,0,0.5706097
INC8477911,P3,lcsi,cat40,Team14,9,Segunda,2025-07-28,0,0.0024604686
INC8477909,P3,lsin,cat24,Team05,9,Segunda,2025-07-28,0,0.17362612
INC8477907,P3,lcem,cat76,Team05,9,Segunda,2025-07-28,0,0.36555144
INC8477906,P3,lcem,cat76,Team05,9,Segunda,2025-07-28,0,0.36555144
INC8477886,P3,lhco,cat31,Team11,8,Segunda,2025-07-28,0,0.09446775
INC8477842,P3,lsin,cat77,Team14,6,Segunda,2025-07-28,0,0.0382502
INC8477756,P3,lhco,cat71,Team14,3,Segunda,2025-07-28,0,0.36810455
INC8477743,P3,lmse,cat106,Team12,3,Segunda,2025-07-28,0,0.010385329
INC8477725,P3,lsin,cat77,Team14,3,Segunda,2025-07-28,0,0.108225994
INC8477707,P3,lhco,cat71,Team14,2,Segunda,2025-07-28,0,0.30784026
INC8477658,P3,lhco,cat71,Team14,1,Segunda,2025-07-28,0,0.11360429
INC8477645,P3,lhco,cat71,Team14,1,Segunda,2025-07-28,0,0.11360429
INC8477603,P3,lhco,cat71,Team14,0,Segunda,2025-07-28,0,0.566871
INC8477595,P2,lsin,cat77,Team12,0,Segunda,2025-07-28,0,0.009758358
INC8477572,P2,lhco,cat71,Team14,23,Domingo,2025-07-27,0,0.0002383828
INC8477471,P2,lhco,cat71,Team09,20,Domingo,2025-07-27,0,0.14651202
INC8477468,P3,lcem,cat76,Team05,20,Domingo,2025-07-27,0,0.06367756
INC8477443,P3,lhco,cat71,Team14,19,Domingo,2025-07-27,0,0.010521423
INC8477421,P3,lhco,cat71,Team14,18,Domingo,2025-07-27,0,0.010520014
INC8477420,P3,lhco,cat71,Team14,18,Domingo,2025-07-27,0,0.010520014
INC8477415,P2,lsin,cat141,Team03,18,Domingo,2025-07-27,0,0.0135615375
INC8477398,P3,lsin,cat15,Team14,17,Domingo,2025-07-27,0,0.003812766
INC8477302,P3,lhvp,cat19,Team14,16,Domingo,2025-07-27,0,0.0065083043
INC8477277,P3,lcsi,cat38,Team14,15,Domingo,2025-07-27,0,0.011274426
INC8477243,P3,lhco,cat71,Team14,13,Domingo,2025-07-27,0,0.00086085877
INC8477219,P2,lclo,cat65,Team03,12,Domingo,2025-07-27,0,0.24546973
INC8477173,P3,lsin,cat77,Team14,10,Domingo,2025-07-27,0,0.0033722615
INC8477168,P2,lsin,cat77,Team14,10,Domingo,2025-07-27,0,0.012736959
INC8477154,P3,ninf,cat18,Team08,10,Domingo,2025-07-27,0,0.413229
INC8477146,P3,lsin,cat77,Team14,10,Domingo,2025-07-27,0,0.0033722615
INC8476795,P2,lhco,cat137,Team14,2,Domingo,2025-07-27,0,0.004762714
INC8476747,P2,lhvp,cat73,Team14,1,Domingo,2025-07-27,0,0.0033317998
INC8476716,P2,lrev,cat97,Team14,0,Domingo,2025-07-27,0,0.00018755387
INC8476673,P2,lhco,cat71,Team09,23,Sábado,2025-07-26,0,0.015139343
INC8476666,P2,lhco,cat137,Team14,23,Sábado,2025-07-26,0,0.010975058
INC8476634,P3,lhco,cat85,Team11,22,Sábado,2025-07-26,0,0.9500486
INC8476597,P3,lhco,cat71,Team14,21,Sábado,2025-07-26,0,0.17199513
INC8476595,P3,lhco,cat85,Team11,21,Sábado,2025-07-26,0,0.9474982
INC8476529,P3,lhco,cat71,Team14,20,Sábado,2025-07-26,0,0.042209636
INC8476496,P3,lgoa,cat103,Team11,19,Sábado,2025-07-26,0,0.88874686
INC8476393,P3,lhco,cat18,Team14,17,Sábado,2025-07-26,0,0.017025236
INC8476391,P3,lsin,cat15,Team14,17,Sábado,2025-07-26,0,0.0056623695
INC8476355,P2,lhvp,cat73,Team14,17,Sábado,2025-07-26,0,0.0020115708
INC8476335,P3,lhvp,cat73,Team14,16,Sábado,2025-07-26,0,0.0068617337
INC8476246,P2,lvps,cat85,Team03,13,Sábado,2025-07-26,1,0.931585
INC8476233,P3,lhco,cat85,Team11,13,Sábado,2025-07-26,0,0.074958436
INC8476226,P3,lhco,cat71,Team14,12,Sábado,2025-07-26,0,0.002000143
INC8476211,P3,lsmt,cat46,Team05,12,Sábado,2025-07-26,0,0.083287776
INC8476209,P3,lrdo,cat31,Team11,12,Sábado,2025-07-26,0,0.61140394
INC8476182,P3,lcsi,cat41,Team14,11,Sábado,2025-07-26,0,0.0014766487
INC8476180,P3,lcsi,cat41,Team14,11,Sábado,2025-07-26,0,0.0014766487
INC8476171,P3,lhco,cat71,Team14,11,Sábado,2025-07-26,0,0.0038525593
INC8476086,P2,lsin,cat77,Team03,11,Sábado,2025-07-26,0,0.70327896
INC8476085,P3,lcsi,cat41,Team14,11,Sábado,2025-07-26,0,0.0014766487
INC8476083,P3,lhco,cat85,Team11,11,Sábado,2025-07-26,0,0.22729513
INC8476082,P3,lrev,cat97,Team14,11,Sábado,2025-07-26,0,0.0012259468
INC8476080,P3,lvps,cat74,Team14,11,Sábado,2025-07-26,0,0.010510826
INC8476048,P3,lcsi,cat41,Team14,10,Sábado,2025-07-26,0,0.002398534
INC8476042,P3,lcsi,cat41,Team14,9,Sábado,2025-07-26,0,0.0019217492
INC8476033,P3,lcsi,cat41,Team14,9,Sábado,2025-07-26,0,0.0019217492
INC8476025,P3,lcsi,cat41,Team14,9,Sábado,2025-07-26,0,0.0019217492
INC8476013,P3,lcsi,cat41,Team14,8,Sábado,2025-07-26,0,0.0019651747
INC8476009,P3,lcsi,cat41,Team14,8,Sábado,2025-07-26,0,0.0019651747
INC8475994,P3,lcsi,cat41,Team14,8,Sábado,2025-07-26,0,0.0019651747
INC8475981,P2,lclo,cat63,Team03,8,Sábado,2025-07-26,1,0.90540576
INC8475943,P3,lhvp,cat73,Team14,6,Sábado,2025-07-26,0,0.0034129021
INC8475900,P3,lcem,cat76,Team05,5,Sábado,2025-07-26,0,0.0051335488
INC8475899,P3,lcem,cat76,Team05,5,Sábado,2025-07-26,0,0.0051335488
INC8475889,P3,lhco,cat85,Team11,5,Sábado,2025-07-26,0,0.28557375
INC8475869,P3,lhvp,cat73,Team14,4,Sábado,2025-07-26,0,0.0060082846
INC8475784,P3,lhco,cat71,Team14,2,Sábado,2025-07-26,0,0.136114
INC8475782,P3,lsin,cat77,Team12,2,Sábado,2025-07-26,0,0.24968848
INC8475780,P2,lsin,cat77,Team08,2,Sábado,2025-07-26,1,0.9263355
INC8475705,P2,lcho,cat71,Team14,1,Sábado,2025-07-26,0,0.0002713103
INC8475647,P3,lhco,cat71,Team14,0,Sábado,2025-07-26,0,0.02233345
INC8475625,P2,lcho,cat71,Team14,23,Sexta,2025-07-25,0,0.0001759488
INC8475547,P3,lcem,cat91,Team11,22,Sexta,2025-07-25,0,0.03876901
INC8475540,P3,lcsi,cat38,Team14,21,Sexta,2025-07-25,0,0.016084481
INC8475532,P3,lcsi,cat38,Team14,21,Sexta,2025-07-25,0,0.016084481
INC8475518,P3,lcho,cat85,Team11,21,Sexta,2025-07-25,0,0.13910942
INC8475501,P3,lhco,cat71,Team14,21,Sexta,2025-07-25,0,0.08572374
INC8475492,P2,lsin,cat77,Team14,20,Sexta,2025-07-25,0,0.002439538
INC8475488,P3,lhco,cat71,Team14,20,Sexta,2025-07-25,0,0.024744187
INC8475468,P2,lhco,cat71,Team14,20,Sexta,2025-07-25,0,0.0011070179
INC8475465,P2,lhco,cat71,Team14,19,Sexta,2025-07-25,0,0.000841634
INC8475462,P2,lhco,cat71,Team14,19,Sexta,2025-07-25,0,0.000841634
INC8475419,P3,lrev,cat35,Team14,18,Sexta,2025-07-25,0,0.0285278
INC8475398,P2,lsin,cat77,Team08,18,Sexta,2025-07-25,0,0.17743377
INC8475397,P3,lhco,cat71,Team11,18,Sexta,2025-07-25,1,0.8190359
INC8475385,P3,lexc,cat88,Team07,18,Sexta,2025-07-25,1,0.94479704
INC8475384,P3,lhco,cat71,Team14,18,Sexta,2025-07-25,0,0.019825652
INC8475325,P3,lemg,cat42,Team05,17,Sexta,2025-07-25,0,0.13521832
INC8475313,P3,lhco,cat85,Team11,17,Sexta,2025-07-25,0,0.5395459
INC8475303,P2,lvps,cat74,Team14,17,Sexta,2025-07-25,0,0.012312193
INC8475302,P3,lrev,cat95,Team17,17,Sexta,2025-07-25,0,0.5748981
INC8475283,P3,lexc,cat63,Team07,16,Sexta,2025-07-25,0,0.86486655
INC8475273,P3,lhco,cat31,Team11,16,Sexta,2025-07-25,0,0.24141233
INC8475260,P3,lrdo,cat112,Team11,16,Sexta,2025-07-25,0,0.38481563
INC8475255,P3,lhco,cat71,Team14,16,Sexta,2025-07-25,0,0.007994519
INC8475247,P3,lhco,cat85,Team11,16,Sexta,2025-07-25,0,0.15164198
INC8475246,P3,lhco,cat18,Team14,16,Sexta,2025-07-25,0,0.004122412
INC8475244,P3,lhco,cat71,Team11,16,Sexta,2025-07-25,0,0.5275575
INC8475241,P3,lrel,cat85,Team14,16,Sexta,2025-07-25,0,0.0058407416
INC8475225,P3,lrev,cat96,Team14,16,Sexta,2025-07-25,0,0.0061091296
INC8475222,P3,lrdo,cat112,Team11,16,Sexta,2025-07-25,0,0.38481563
INC8475220,P3,lcem,cat91,Team11,16,Sexta,2025-07-25,0,0.42168888
INC8475216,P3,lcle,cat103,Team11,16,Sexta,2025-07-25,0,0.044772163
INC8475214,P2,lhvp,cat73,Team10,16,Sexta,2025-07-25,0,0.18293314
INC8475185,P3,lhco,cat85,Team11,15,Sexta,2025-07-25,0,0.09381756
INC8475180,P3,lhco,cat31,Team11,15,Sexta,2025-07-25,0,0.17186883
INC8475150,P3,lhco,cat137,Team03,14,Sexta,2025-07-25,0,0.023336675
INC8475136,P3,lhco,cat85,Team11,14,Sexta,2025-07-25,0,0.13873257
INC8475133,P3,lemn,cat45,Team05,14,Sexta,2025-07-25,0,0.13211504
INC8475128,P3,lcsi,cat38,Team11,14,Sexta,2025-07-25,0,0.21921358
INC8475119,P3,lrev,cat97,Team14,14,Sexta,2025-07-25,0,0.018921731
INC8475115,P3,lhco,cat85,Team11,14,Sexta,2025-07-25,0,0.13873257
INC8475091,P3,lrdo,cat112,Team11,13,Sexta,2025-07-25,0,0.07486661
INC8475070,P3,lcem,cat76,Team05,13,Sexta,2025-07-25,0,0.012547402
INC8475060,P3,lemg,cat85,Team05,13,Sexta,2025-07-25,0,0.04330742
INC8475054,P3,lcsi,cat41,Team14,13,Sexta,2025-07-25,0,0.00041715268
INC8475045,P2,lcem,cat76,Team05,12,Sexta,2025-07-25,0,0.037489507
INC8475027,P3,lcsi,cat41,Team14,12,Sexta,2025-07-25,0,0.0005058419
INC8475020,P3,lsin,cat29,Team11,12,Sexta,2025-07-25,0,0.081153646
INC8475013,P3,lcsi,cat41,Team14,12,Sexta,2025-07-25,0,0.0005058419
INC8475010,P3,lsin,cat24,Team11,12,Sexta,2025-07-25,0,0.2864029
INC8475002,P3,lhco,cat31,Team11,12,Sexta,2025-07-25,0,0.040595572
INC8474993,P3,lcsi,cat41,Team14,12,Sexta,2025-07-25,0,0.0005058419
INC8474991,P3,lrev,cat31,Team11,12,Sexta,2025-07-25,0,0.28920913
INC8474987,P3,lcsi,cat41,Team14,12,Sexta,2025-07-25,0,0.0005058419
INC8474970,P3,lcem,cat76,Team05,11,Sexta,2025-07-25,0,0.010976087
INC8474965,P3,lgoa,cat103,Team11,11,Sexta,2025-07-25,0,0.14054814
INC8474964,P3,lsg2,cat71,Team14,11,Sexta,2025-07-25,0,0.0074034696
INC8474923,P3,lcem,cat31,Team11,10,Sexta,2025-07-25,0,0.19665478
INC8474913,P3,lhco,cat85,Team14,10,Sexta,2025-07-25,0,0.014757283
INC8474906,P3,lrev,cat97,Team17,10,Sexta,2025-07-25,0,0.009263435
INC8474893,P3,lhco,cat85,Team11,10,Sexta,2025-07-25,0,0.20790407
INC8474884,P3,lrdo,cat112,Team11,10,Sexta,2025-07-25,0,0.15241429
INC8474882,P3,lsd0,cat71,Team14,10,Sexta,2025-07-25,0,0.009760643
INC8474878,P3,lwpl,cat92,Team11,10,Sexta,2025-07-25,0,0.037961964
INC8474877,P3,lrev,cat96,Team14,10,Sexta,2025-07-25,0,0.002955114
INC8474875,P3,lhco,cat18,Team14,10,Sexta,2025-07-25,0,0.0017384241
INC8474870,P3,lhco,cat85,Team11,9,Sexta,2025-07-25,0,0.11932583
INC8474862,P3,lhco,cat137,Team14,9,Sexta,2025-07-25,0,0.003093291
INC8474860,P3,lsin,cat15,Team14,9,Sexta,2025-07-25,0,0.004502945
INC8474831,P2,lsin,cat29,Team14,9,Sexta,2025-07-25,0,0.002898984
INC8474827,P3,lhco,cat31,Team11,8,Sexta,2025-07-25,0,0.08580964
INC8474816,P3,lcem,cat31,Team11,8,Sexta,2025-07-25,0,0.033236828
INC8474807,P3,lsin,cat24,Team11,8,Sexta,2025-07-25,1,0.16865297
INC8474701,P2,lcem,cat76,Team05,5,Sexta,2025-07-25,0,0.0042086258
INC8474650,P2,lsin,cat77,Team14,4,Sexta,2025-07-25,0,0.0099195875
INC8474646,P2,lrev,cat36,Team14,4,Sexta,2025-07-25,0,0.0014992201
INC8474644,P3,lssl,cat102,Team11,4,Sexta,2025-07-25,0,0.036349572
INC8474555,P2,lhvp,cat73,Team14,2,Sexta,2025-07-25,0,0.019221364
INC8474523,P3,lhco,cat71,Team11,1,Sexta,2025-07-25,0,0.16274671
INC8474507,P3,lssl,cat102,Team11,0,Sexta,2025-07-25,0,0.0022614133
INC8474506,P2,lcem,cat76,Team05,0,Sexta,2025-07-25,0,0.0010536556
INC8474496,P3,lssl,cat102,Team11,0,Sexta,2025-07-25,0,0.0022614133
INC8474480,P3,lcem,cat91,Team11,23,Quinta,2025-07-24,0,0.02572914
INC8474395,P3,lhco,cat85,Team11,22,Quinta,2025-07-24,0,0.32060543
INC8474336,P2,lrev,cat97,Team14,20,Quinta,2025-07-24,0,0.0001563053
INC8474307,P3,lhco,cat71,Team14,19,Quinta,2025-07-24,0,0.007870929
INC8474294,P3,lcem,cat91,Team11,19,Quinta,2025-07-24,0,0.30160412
INC8474283,P3,lcem,cat76,Team05,18,Quinta,2025-07-24,0,0.35842136
INC8474269,P3,lcem,cat76,Team05,18,Quinta,2025-07-24,0,0.35842136
INC8474259,P3,lrdo,cat111,Team11,18,Quinta,2025-07-24,0,0.52471805
INC8474247,P3,lsin,cat77,Team14,17,Quinta,2025-07-24,0,0.013542031
INC8474241,P3,lhco,cat85,Team11,17,Quinta,2025-07-24,0,0.2769067
INC8474230,P3,lhco,cat85,Team11,17,Quinta,2025-07-24,0,0.2769067
INC8474224,P3,lcem,cat76,Team05,17,Quinta,2025-07-24,0,0.5118675
INC8474219,P2,lsin,cat29,Team11,17,Quinta,2025-07-24,0,0.06383362
INC8474216,P3,lcem,cat91,Team11,17,Quinta,2025-07-24,0,0.81257075
INC8474207,P3,lhvp,cat73,Team14,16,Quinta,2025-07-24,0,0.007599408
INC8474194,P3,lcsi,cat103,Team11,16,Quinta,2025-07-24,0,0.16468352
INC8474188,P3,lcsi,cat103,Team11,16,Quinta,2025-07-24,0,0.16468352
INC8474187,P3,lcho,cat71,Team09,16,Quinta,2025-07-24,0,0.6675143
INC8474180,P3,lcem,cat91,Team11,16,Quinta,2025-07-24,0,0.70983195
INC8474178,P3,lhco,cat31,Team11,16,Quinta,2025-07-24,0,0.19356517
INC8474163,P3,lhco,cat71,Team14,15,Quinta,2025-07-24,0,0.005779093
INC8474160,P3,lhco,cat85,Team11,15,Quinta,2025-07-24,0,0.08469956
INC8474152,P3,lcsi,cat40,Team14,15,Quinta,2025-07-24,0,0.0013044159
INC8474147,P3,lrev,cat97,Team14,15,Quinta,2025-07-24,0,0.0028545328
INC8474143,P3,lcsi,cat40,Team14,15,Quinta,2025-07-24,0,0.0013044159
INC8474140,P3,lhco,cat71,Team14,15,Quinta,2025-07-24,0,0.005779093
INC8474131,P2,lhvp,cat73,Team14,15,Quinta,2025-07-24,0,0.007672374
INC8474130,P3,lsin,cat141,Team14,15,Quinta,2025-07-24,0,0.008723255
INC8474108,P3,khga,cat103,Team11,14,Quinta,2025-07-24,0,0.1935523
INC8474106,P3,lsin,cat29,Team11,14,Quinta,2025-07-24,0,0.22285493
INC8474090,P3,lhco,cat110,Team11,14,Quinta,2025-07-24,0,0.25075045
INC8474088,P3,lcsi,cat40,Team14,14,Quinta,2025-07-24,0,0.0017199682
INC8474081,P2,lhvp,cat73,Team14,14,Quinta,2025-07-24,0,0.019825514
INC8474078,P3,lcem,cat91,Team11,14,Quinta,2025-07-24,0,0.45759517
INC8474069,P3,lhco,cat85,Team11,14,Quinta,2025-07-24,0,0.1215277
INC8474049,P3,lhco,cat85,Team11,13,Quinta,2025-07-24,0,0.031332143
INC8474042,P3,lcsi,cat41,Team14,13,Quinta,2025-07-24,0,0.0004221131
INC8474037,P3,lcsi,cat40,Team14,13,Quinta,2025-07-24,0,0.0004221131
INC8474034,P3,lcsi,cat40,Team14,13,Quinta,2025-07-24,0,0.0004221131
INC8474031,P3,lhco,cat85,Team11,13,Quinta,2025-07-24,0,0.031332143
INC8474014,P3,lhco,cat31,Team09,12,Quinta,2025-07-24,0,0.07219471
INC8473998,P2,lsin,cat77,Team14,12,Quinta,2025-07-24,0,0.045979183
INC8473994,P3,lsin,cat29,Team11,12,Quinta,2025-07-24,0,0.09279436
INC8473971,P3,lhco,cat85,Team11,12,Quinta,2025-07-24,0,0.033361327
INC8473960,P3,lcsp,cat31,Team14,11,Quinta,2025-07-24,0,0.0022138825
INC8473955,P3,lhco,cat31,Team11,11,Quinta,2025-07-24,0,0.10096068
INC8473938,P3,lrev,cat95,Team17,11,Quinta,2025-07-24,0,0.07410626
INC8473934,P3,lhvp,cat138,Team14,11,Quinta,2025-07-24,0,0.0030921898
INC8473930,P3,lsin,cat29,Team14,11,Quinta,2025-07-24,0,0.003921754
INC8473911,P3,lhco,cat85,Team11,11,Quinta,2025-07-24,0,0.12890173
INC8473903,P3,lrev,cat35,Team14,10,Quinta,2025-07-24,0,0.022886306
INC8473900,P3,lhco,cat31,Team11,10,Quinta,2025-07-24,0,0.15862782
INC8473892,P3,lhco,cat85,Team11,10,Quinta,2025-07-24,0,0.29906708
INC8473889,P3,lsin,cat24,Team14,10,Quinta,2025-07-24,0,0.012146363
INC8473866,P3,lhvp,cat73,Team14,10,Quinta,2025-07-24,0,0.013093545
INC8473841,P3,lsin,cat24,Team11,9,Quinta,2025-07-24,0,0.2905232
INC8473830,P3,lhco,cat85,Team11,9,Quinta,2025-07-24,0,0.14581016
INC8473826,P3,lcho,cat71,Team14,9,Quinta,2025-07-24,0,0.004623495
INC8473812,P3,lhco,cat31,Team11,9,Quinta,2025-07-24,0,0.08064835
INC8473799,P3,lrev,cat31,Team11,8,Quinta,2025-07-24,0,0.34609324
INC8473785,P3,lsin,cat29,Team11,8,Quinta,2025-07-24,0,0.04401885
INC8473784,P3,lhco,cat85,Team11,8,Quinta,2025-07-24,0,0.2621305
INC8473750,P2,lsin,cat77,Team14,7,Quinta,2025-07-24,0,0.0148776695
INC8473730,P3,lsaa,cat83,Team16,6,Quinta,2025-07-24,0,0.0038204002
INC8473695,P2,lcem,cat76,Team05,5,Quinta,2025-07-24,0,0.016892789
INC8473653,P3,lhco,cat71,Team14,4,Quinta,2025-07-24,0,0.0060654744
INC8473651,P3,lhco,cat71,Team14,4,Quinta,2025-07-24,0,0.0060654744
INC8473641,P3,lssl,cat102,Team11,3,Quinta,2025-07-24,0,0.017875565
INC8473640,P3,lhco,cat71,Team14,3,Quinta,2025-07-24,0,0.07210851
INC8473586,P3,lssl,cat102,Team11,2,Quinta,2025-07-24,0,0.013293444
INC8473579,P3,lhco,cat71,Team11,2,Quinta,2025-07-24,0,0.3913441
INC8473574,P3,lhco,cat71,Team14,1,Quinta,2025-07-24,0,0.020080462
INC8473569,P3,lcem,cat76,Team05,1,Quinta,2025-07-24,0,0.007696641
INC8473568,P3,lcem,cat76,Team05,1,Quinta,2025-07-24,0,0.007696641
INC8473558,P3,lhco,cat71,Team14,1,Quinta,2025-07-24,0,0.020080462
INC8473506,P2,lsin,cat77,Team14,0,Quinta,2025-07-24,0,0.003655926
INC8473457,P3,lcem,cat91,Team05,22,Quarta,2025-07-23,0,0.012744631
INC8473449,P3,lcem,cat91,Team11,22,Quarta,2025-07-23,0,0.006523111
INC8473443,P3,lhco,cat71,Team14,22,Quarta,2025-07-23,0,0.013298774
INC8473431,P3,lcem,cat76,Team05,22,Quarta,2025-07-23,0,0.03794771
INC8473430,P3,lsin,cat20,Team02,22,Quarta,2025-07-23,0,0.1538062
INC8473383,P2,lcem,cat76,Team05,21,Quarta,2025-07-23,0,0.019547965
INC8473343,P2,lvps,cat139,Team14,20,Quarta,2025-07-23,0,0.002606405
INC8473332,P3,lcem,cat91,Team11,20,Quarta,2025-07-23,0,0.01534357
INC8473325,P3,lssl,cat102,Team14,20,Quarta,2025-07-23,0,0.015567086
INC8473309,P2,lsin,cat77,Team14,19,Quarta,2025-07-23,0,0.034486335
INC8473296,P2,lrev,cat35,Team14,19,Quarta,2025-07-23,0,0.0011322233
INC8473292,P3,lrev,cat97,Team14,19,Quarta,2025-07-23,0,0.00030962803
INC8473280,P3,lsin,cat15,Team14,19,Quarta,2025-07-23,0,0.012777087
INC8473272,P3,lcem,cat76,Team05,18,Quarta,2025-07-23,0,0.2640931
INC8473250,P3,lemg,cat85,Team05,18,Quarta,2025-07-23,0,0.09648268
INC8473248,P3,lhco,cat31,Team11,18,Quarta,2025-07-23,0,0.10304893
INC8473224,P3,lcho,cat31,Team11,17,Quarta,2025-07-23,0,0.36460584
INC8473217,P3,lcem,cat31,Team11,17,Quarta,2025-07-23,0,0.624024
INC8473212,P3,lhco,cat31,Team11,17,Quarta,2025-07-23,0,0.089648426
INC8473209,P3,lcem,cat76,Team05,17,Quarta,2025-07-23,0,0.38660464
INC8473207,P3,lrdo,cat112,Team11,17,Quarta,2025-07-23,0,0.63286024
INC8473205,P3,lhco,cat85,Team11,17,Quarta,2025-07-23,0,0.1255166
INC8473202,P3,lhco,cat85,Team11,17,Quarta,2025-07-23,0,0.1255166
INC8473197,P3,khvp,cat85,Team12,17,Quarta,2025-07-23,0,0.09091051
INC8473195,P3,lemg,cat85,Team05,17,Quarta,2025-07-23,0,0.1662602
INC8473187,P3,lcem,cat91,Team05,16,Quarta,2025-07-23,0,0.1669386
INC8473173,P3,lhvp,cat32,Team14,16,Quarta,2025-07-23,0,0.004628057
INC8473167,P3,lhco,cat18,Team01,16,Quarta,2025-07-23,0,0.031779684
INC8473166,P3,lsaa,cat31,Team11,16,Quarta,2025-07-23,0,0.63808954
INC8473155,P3,lrev,cat96,Team14,16,Quarta,2025-07-23,0,0.00085207686
INC8473140,P3,lcem,cat76,Team05,16,Quarta,2025-07-23,0,0.09882506
INC8473136,P3,lcem,cat76,Team05,15,Quarta,2025-07-23,0,0.07508058
INC8473125,P3,lhco,cat137,Team09,15,Quarta,2025-07-23,0,0.28811288
INC8473124,P3,lcem,cat91,Team11,15,Quarta,2025-07-23,0,0.14180452
